iteration,total,bc,pde,supervised
50700,3.3411036,0.9649354,0.15624325,0.059995435
50800,0.063828684,0.9646386,0.00018942483,0.05985076
50900,0.06353678,0.9645394,0.00017555105,0.05985021
51000,0.08522654,0.9649412,0.0012062084,0.059896167
51100,0.06341243,0.9645501,0.00017661274,0.05970356
51200,0.102487795,0.9650703,0.0020317996,0.059820004
51300,0.06343301,0.96464294,0.00017680219,0.05972016
51400,2.051067,0.96502405,0.09482183,0.05980855
51500,0.06347811,0.96457165,0.00017801717,0.05973975
51600,0.06480319,0.9645621,0.00024560065,0.05964558
51700,0.06357171,0.9646278,0.0001880135,0.059623424
51800,0.06325541,0.96455115,0.00017127469,0.059658635
51900,0.06512725,0.9649853,0.00025633432,0.05974423
52000,0.063084476,0.9645772,0.00017202918,0.059471864
52100,0.06608604,0.9651064,0.0003031829,0.059719197
52200,0.063069776,0.96466964,0.00016865719,0.05952797
52300,0.0779403,0.96526223,0.0008791578,0.05947799
52400,0.06311797,0.964727,0.00017103947,0.05952614
52500,0.9943885,0.96461576,0.044519685,0.05947513
52600,0.06297744,0.9649252,0.00017179397,0.05936977
52700,0.06299389,0.9648229,0.00016936798,0.059437167
52800,0.0664305,0.9651235,0.00032617818,0.059580762
52900,0.06306942,0.9648234,0.00016700078,0.0595624
53000,0.095969975,0.9654448,0.0017429643,0.05936772
53100,0.06275112,0.9649725,0.00016567987,0.059271842
53200,0.19735146,0.96696657,0.00656579,0.05946987
53300,0.06294629,0.9650765,0.00017195915,0.059335146
53400,0.06261596,0.96505207,0.00016153291,0.05922377
53500,0.08264089,0.9655251,0.0011059855,0.05941519
53600,0.06277398,0.96502656,0.00016212957,0.059369262
53700,0.17688401,0.9664167,0.005606996,0.059137095
53800,0.062673934,0.9651699,0.00016393606,0.059231274
53900,0.062919386,0.9651186,0.00017407948,0.059263714
54000,0.063077725,0.965302,0.00018751287,0.059139956
54100,0.06261582,0.96519,0.00015927445,0.059271056
54200,0.06359741,0.9654086,0.00020547742,0.05928238
54300,0.062425632,0.9652174,0.00015638168,0.059141617
54400,0.10834357,0.9659599,0.002335984,0.059287906
54500,0.06229764,0.96539265,0.0001590769,0.058957025
54600,0.06233988,0.96535367,0.0001543658,0.0590982
54700,0.06251215,0.96539587,0.00016263215,0.059096877
54800,0.06231538,0.965387,0.0001545452,0.059069928
54900,0.07536597,0.96662873,0.0007724357,0.05914482
55000,0.062410783,0.9654518,0.00016072676,0.05903552
55100,0.062205248,0.9653922,0.00015151841,0.05902336
55200,0.09042138,0.96567047,0.0014923874,0.05908125
55300,0.062145874,0.9654377,0.00015222526,0.058949143
55400,0.29294512,0.9650911,0.011147091,0.058856215
55500,0.062228456,0.9653947,0.00015498258,0.058973823
55600,0.061972346,0.96541005,0.00014616289,0.058902927
55700,0.06237877,0.96562743,0.00016270317,0.058962006
55800,0.061902903,0.9654127,0.00015037044,0.058745123
55900,0.061800785,0.965121,0.0001453707,0.058748
56000,0.06235992,0.965464,0.00017042158,0.05878107
56100,0.061682787,0.9650568,0.00014488272,0.05864025
56200,0.1007825,0.96541315,0.0019955235,0.058876503
56300,0.061856158,0.96484774,0.00014883766,0.05873057
56400,0.061438713,0.9645334,0.00014188908,0.058459044
56500,0.08658674,0.965244,0.0013300842,0.05865497
56600,0.06165616,0.9643815,0.00014234082,0.058667
56700,0.6514052,0.96606815,0.028233765,0.058496147
56800,0.061401382,0.963859,0.00014246408,0.058409635
56900,0.061522696,0.96347046,0.00014707255,0.058434173
57000,0.061490126,0.96341366,0.00014534572,0.058437865
57100,0.061293963,0.963276,0.00013670565,0.058423143
57200,0.12996893,0.96524847,0.0033969174,0.058633666
57300,0.0613593,0.96311444,0.00013828147,0.05845539
57400,0.061083864,0.9630388,0.000130587,0.058341537
57500,0.06809458,0.9635149,0.00046716435,0.058284134
57600,0.06096008,0.9632638,0.00013084867,0.058212258
57700,0.14911011,0.9631922,0.004320696,0.0583755
57800,0.06105829,0.96354914,0.00013427282,0.058238562
57900,0.060813744,0.96356004,0.00012522763,0.058183964
58000,0.06306644,0.9639249,0.00023621389,0.058105946
58100,0.060851496,0.963966,0.00012330776,0.05826203
58200,0.061736844,0.96449333,0.00017299902,0.058103863
58300,0.06074952,0.96435285,0.00011965607,0.05823674
58400,0.076682016,0.9654206,0.0008845422,0.058106627
58500,0.06072972,0.96481615,0.00011999473,0.05820983
58600,0.18506555,0.96600896,0.006047628,0.05806537
58700,0.060806725,0.965198,0.00011966264,0.05829381
58800,0.072468296,0.9650083,0.0006862339,0.058057386
58900,0.06076347,0.9656285,0.00012300178,0.058180433
59000,0.060698736,0.965326,0.00011550721,0.058273084
59100,0.09748624,0.96620715,0.0018750987,0.058109175
59200,0.060497984,0.96550405,0.000115478215,0.058072943
59300,1.2822381,0.9665793,0.058294147,0.05806096
59400,0.060562126,0.96582925,0.00011956043,0.05805136
59500,0.060224026,0.96563673,0.00011076473,0.057897966
59600,0.060564864,0.9668551,0.00012570684,0.05792502
59700,0.060454614,0.96595126,0.000118100295,0.05797451
59800,0.060422942,0.96580386,0.000111736445,0.05807648
59900,0.06685799,0.9666894,0.0004153001,0.05813669
60000,0.060271148,0.96585757,0.000113975926,0.057877652
60100,0.060222883,0.9658324,0.00010851068,0.05794416
60200,0.060490765,0.9661303,0.00011864398,0.057999242
60300,0.060364943,0.96586925,0.00011072225,0.058039777
60400,0.7185269,0.9659291,0.031452525,0.058023855
60500,0.06043683,0.965962,0.00012341922,0.057845026
60600,0.06029602,0.9658813,0.00011120434,0.05796073
60700,0.060966708,0.9656879,0.00015078939,0.05780013
60800,0.060844894,0.96585774,0.00013749034,0.057957597
60900,0.060108364,0.96567094,0.000106451946,0.057872873
61000,0.25131923,0.9667062,0.009206184,0.057989348
61100,0.06043058,0.96573484,0.00011780606,0.05795665
